title,url,price,rating,review_count,seller,search_term,scraped_at,is_suspicious,suspicion_reasons
"Kit Cartucho de Tinta 664 Preto 3 unidades para Impressora, Conjunto de 3, combo, black, preço, do mercado.",https://www.amazon.com.br/Cartucho-unidades-Impressora-Conjunto-mercado/dp/B0F6NV1C94/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-35&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,219.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:46,False,[]
"Kit com 02 Cartuchos HP 664 - Preto e Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CMJ8Z3C8/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-36,218.9,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:46,False,[]
Kit com 02 Cartuchos de tinta HP 664 Preto + Colorido Original - 2ml,https://www.amazon.com.br/Cartuchos-tinta-664-Colorido-Original/dp/B0CFK76Q4K/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-37,213.8,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:46,False,[]
"YATUNINK Cartucho de tinta 664XL compatível com HP 664 cartuchos de tinta preta e colorida 664XL funciona com HP Deskjet 5275 4676 4536 4535 3775 3635 2675 2135 1115 (1 preto, 1 cor) pacote com 2",https://www.amazon.com.br/YATUNINK-Cartucho-compat%C3%ADvel-cartuchos-colorida/dp/B0DT5XW3MT/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-38&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,251.0,4.3,,(30),cartucho HP 664,2025-09-23 00:18:46,True,"[""Palavra-chave suspeita: 'compatível'""]"
Epson Frascos de tinta EcoTank 664 Genuine Multipack,https://www.amazon.com.br/Epson-Garrafas-EcoTank-Genu%C3%ADnas-Multipack/dp/B01HS2SNQK/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-39&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,175.0,4.7,,"(2,2 mil)",cartucho HP 664,2025-09-23 00:18:46,False,[]
Cartucho Compatível HP 664 XL Black Masterprint 14ml,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-Black-Masterprint-14ml/dp/B07TZKL55N/ref=sr_1_40?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-40&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,158.0,3.9,,(12),cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
Cartucho 664XL Preto 14ml Compatível HP 100% Novo Printech by Microjet (Preto),https://www.amazon.com.br/Cartucho-664XL-Compat%C3%ADvel-Printech-Microjet/dp/B0FCP4524C/ref=sr_1_41?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-41&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,106.0,1.0,,(1),cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
Kit Cartucho de Tinta Compatível 664xl 664 Preto 14ml + Colorido 12ml para Impressora 1115 2136 3636 3776 4676,https://www.amazon.com.br/Cartucho-Tinta-Compat%C3%ADvel-Colorido-Impressora/dp/B07RYQYN61/ref=sr_1_42?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-42&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,240.0,4.7,,(5),cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
CARTUCHO DE TINTA COMPATÍVEL 664XL COLOR F6V30A 12ML,https://www.amazon.com.br/CARTUCHO-TINTA-COMPAT%C3%8DVEL-664XL-F6V30A/dp/B0FQD53RQY/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-43&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,105.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho de tinta Tyjtyrjty 2X preto compatível com cartucho 664 XL para HP DeskJet 1115, 2135, 3635, 1118, 2138, 3636, 3638, 4536, 4676 e 4675",https://www.amazon.com.br/Cartucho-Tyjtyrjty-compat%C3%ADvel-cartucho-DeskJet/dp/B07QWT4KD2/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-44&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,249.0,3.9,,(20),cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit com 02 Cartuchos HP 664 - Preto e Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CFK66F32/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-45,213.8,4.4,,(2),cartucho HP 664,2025-09-23 00:18:47,False,[]
"Kit com 02 Cartuchos HP 664 - Preto + Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CFK8Q4XV/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-46,213.8,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:47,False,[]
KIT 4x Cores Refil Tinta Compatível com 664 T664 | L395 L380 L375 L220 L455 | KORA ou EVOLUT,https://www.amazon.com.br/cores-Refil-Tinta-Compat%C3%ADvel-EVOLUT/dp/B0D6PBX957/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-47&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,79.0,4.4,,(40),cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
KIT 2 CARTUCHO DE TINTA COMPATÍVEL 664XL COLOR E PRETO F6V31A | 2136 2676 1115 3636 3635 3836 3776| MICROJET,https://www.amazon.com.br/CARTUCHO-TINTA-COMPAT%C3%8DVEL-F6V31A-MICROJET/dp/B0BF7J2RDJ/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-48&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,210.0,5.0,,(1),cartucho HP 664,2025-09-23 00:18:47,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho de tinta 664XL preto e colorido de substituição para HP 664 664XL Cartucho de tinta preto/colorido para DeskJet Ink Advantage 2135 1115 2675 3635 3775 (2 pretos, 1 cor, 3 pacotes)",https://www.amazon.com.br/Cartucho-664XL-substitui%C3%A7%C3%A3o-Ink-Advantage/dp/B0DJ6ZW497/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-49&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6,410.0,4.0,,(7),cartucho HP 664,2025-09-23 00:18:47,False,[]
"Cartucho Hp 662xl preto Original (cz105ab) Para Hp Deskjet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-Tinta-N662XL-Preto-Cartuchos/dp/B00KO3UO9A/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-50&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,115.0,4.7,,"(9,9 mil)",cartucho HP 664,2025-09-23 00:18:47,False,[]
"Cartucho 664 Colorido Original (F6V28AB) Para DeskJet 1110, 1115, 2130, 2135, 3630, ENVY 4520, OfficeJet 3830",https://www.amazon.com.br/Cartucho-664-Colorido-Original-OfficeJet/dp/B0F5QWPBBQ/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-51,118.9,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:48,False,[]
Cartuchos de tinta 664XL compatíveis com cartucho de tinta HP 664 preto e colorido combo de substituição para HP 664XL Ink Funciona com impressora Deskjet 1115 2135 2138 2675 3635 3775 3636 3638 4535,https://www.amazon.com.br/Cartuchos-compat%C3%ADveis-cartucho-substitui%C3%A7%C3%A3o-impressora/dp/B0F24J4VGD/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,554.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:48,False,[]
KIT 12x cores Refil Tinta Compatível com 664 T664 | 6 Pretas 100ml/cada + 2 Magentas + 2 Ciano + 2 Amarela 70ml cada Colorida | Compatível L395 L380 L375 L220 L455 | KORA ou EVOLUT,https://www.amazon.com.br/Compat%C3%ADvel-Pretas-Magentas-Amarela-Colorida/dp/B0DWTF7TKS/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-53&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,99.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:48,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho de tinta de substituição 664XL para HP 664 664XL preto e colorido para DeskJet Ink Advantage 2135 1115 2675 3635 3775 Tinta (1 preta/1 cor, 2 unidades)",https://www.amazon.com.br/Cartucho-substitui%C3%A7%C3%A3o-colorido-Advantage-unidades/dp/B0CD6YF6PD/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-54,28.647,3.6,,(67),cartucho HP 664,2025-09-23 00:18:48,False,[]
"Cartucho de tinta 664XL preto e colorido de substituição para HP 664 664XL cartucho de tinta compatível com DeskJet Ink Advantage 2135 1115 2675 3635 3775 (1 preto, 1 cor)",https://www.amazon.com.br/664XL-substitui%C3%A7%C3%A3o-compat%C3%ADvel-Ink-Advantage/dp/B0F189JZ6Q/ref=sr_1_55?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-55&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,326.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:48,True,"[""Palavra-chave suspeita: 'compatível'""]"
